contact_id,order_id,customer_id_hash,agent_id_hash,country_code,contact_reason_id,created_at,resolved_at,status,reopened_flag,handling_time_seconds,updated_at
con_0002803,ord_0031291,cust_0985b889a1fe,agent_e7f6c011776e,PL,late_delivery,2026-03-10T10:22:00,2026-03-11T10:30:35,resolved,0,515,2026-03-12T15:22:00
con_0002804,ord_0031294,cust_d8b5e2791d0d,agent_5f9c4ab08cac,PL,payment_issue,2026-03-10T10:13:00,2026-03-10T10:21:41,resolved,0,521,2026-03-19T14:13:00
con_0002805,ord_0031305,cust_c2077253a9b1,agent_624b60c58c9d,PL,late_delivery,2026-03-10T13:38:00,2026-03-15T13:46:53,resolved,0,533,2026-03-16T19:38:00
con_0002806,ord_0031307,cust_aecef364029f,agent_6b51d431df5d,PL,late_delivery,2026-03-10T10:40:00,2026-03-10T10:48:09,resolved,0,489,2026-03-18T10:40:00
con_0002807,ord_0031333,cust_21900f41ecb7,agent_76a50887d8f1,PL,cancellation,2026-03-10T14:30:00,2026-03-10T14:36:26,resolved,0,386,2026-03-18T18:30:00
con_0002808,ord_0031343,cust_361603c11612,agent_9400f1b21cb5,AT,missing_item,2026-03-10T08:12:00,2026-03-10T08:18:14,resolved,0,374,2026-03-17T12:12:00
con_0002809,ord_0031351,cust_48af26beb80f,agent_6b86b273ff34,AT,late_delivery,2026-03-10T15:35:00,2026-03-10T15:45:16,resolved,0,616,2026-03-17T23:35:00
con_0002810,ord_0031377,cust_7acc684a848a,agent_1a6562590ef1,AT,cancellation,2026-03-10T17:45:00,2026-03-10T17:52:29,resolved,0,449,2026-03-11T18:45:00
con_0002811,ord_0031387,cust_0c0ad5934ba8,agent_aea92132c4cb,AT,missing_item,2026-03-10T17:56:00,2026-03-11T18:02:23,resolved,0,383,2026-03-18T00:56:00
con_0002812,ord_0031401,cust_8920a14a7f64,agent_7a61b53701be,DE,refund_request,2026-03-11T19:10:00,2026-03-16T19:21:09,resolved,0,669,2026-03-12T01:10:00
con_0002813,ord_0031411,cust_74de057f768b,agent_6b86b273ff34,DE,cancellation,2026-03-11T13:23:00,2026-03-12T13:28:27,resolved,0,327,2026-03-14T16:23:00
con_0002814,ord_0031440,cust_058d5d43bf48,agent_3d914f9348c9,DE,cancellation,2026-03-11T18:45:00,2026-03-11T18:51:47,resolved,0,407,2026-03-20T01:45:00
con_0002815,ord_0031494,cust_665cb02ac3b3,agent_0b918943df09,DE,cancellation,2026-03-11T15:45:00,2026-03-14T15:52:18,resolved,0,438,2026-03-15T20:45:00
con_0002816,ord_0031495,cust_2499d690642f,agent_3e1e967e9b79,DE,late_delivery,2026-03-11T19:27:00,2026-03-16T19:32:02,resolved,0,302,2026-03-12T23:27:00
con_0002817,ord_0031518,cust_63db0204e2f3,agent_2fca346db656,NL,late_delivery,2026-03-11T21:06:00,,open,0,0,2026-03-18T22:06:00
con_0002818,ord_0031523,cust_6d05621ab7cb,agent_6b86b273ff34,NL,late_delivery,2026-03-11T15:47:00,,open,0,0,2026-03-18T16:47:00
con_0002819,ord_0031528,cust_40a7ae9a07a9,agent_35135aaa6cc2,NL,refund_request,2026-03-11T11:09:00,2026-03-13T11:19:39,resolved,0,639,2026-03-13T13:09:00
con_0002820,ord_0031532,cust_a807c0dc0a5b,agent_4fc82b26aecb,NL,late_delivery,2026-03-11T09:15:00,2026-03-11T09:20:57,resolved,0,357,2026-03-12T14:15:00
con_0002821,ord_0031536,cust_91d95f436356,agent_aea92132c4cb,NL,late_delivery,2026-03-11T16:19:00,2026-03-12T16:26:45,resolved,0,465,2026-03-13T23:19:00
con_0002822,ord_0031539,cust_86748254b6bf,agent_624b60c58c9d,NL,payment_issue,2026-03-11T21:35:00,2026-03-13T21:45:15,resolved,0,615,2026-03-21T05:35:00
con_0002823,ord_0031544,cust_7c1c2745ec0e,agent_39fa9ec190ee,NL,late_delivery,2026-03-11T13:53:00,2026-03-13T14:02:29,resolved,0,569,2026-03-15T17:53:00
con_0002824,ord_0031545,cust_1a6562590ef1,agent_4ec9599fc203,NL,late_delivery,2026-03-11T09:08:00,2026-03-12T09:16:40,resolved,0,520,2026-03-16T10:08:00
con_0002825,ord_0031563,cust_7104741a92e7,agent_39fa9ec190ee,NL,cancellation,2026-03-11T19:20:00,2026-03-11T19:22:51,resolved,1,171,2026-03-12T23:20:00
con_0002826,ord_0031564,cust_cf23dc33d6ab,agent_f5ca38f748a1,NL,missing_item,2026-03-11T09:58:00,2026-03-14T10:07:31,resolved,0,571,2026-03-13T10:58:00
con_0002827,ord_0031564,cust_cf23dc33d6ab,agent_1a6562590ef1,NL,refund_request,2026-03-11T14:37:00,2026-03-11T14:47:03,resolved,0,603,2026-03-18T21:37:00
con_0002828,ord_0031579,cust_7045d16ae7f0,agent_76a50887d8f1,NL,missing_item,2026-03-11T13:56:00,2026-03-11T13:59:21,resolved,0,201,2026-03-16T19:56:00
con_0002829,ord_0031593,cust_926a7fc32c08,agent_2c624232cdd2,UK,cancellation,2026-03-11T20:51:00,2026-03-14T20:57:58,resolved,0,418,2026-03-17T02:51:00
con_0002830,ord_0031611,cust_c49b0dece16c,agent_670671cd9740,UK,payment_issue,2026-03-11T08:28:00,2026-03-12T08:37:58,resolved,0,598,2026-03-11T12:28:00
con_0002831,ord_0031624,cust_2ed927e97272,agent_3d914f9348c9,UK,missing_item,2026-03-11T12:39:00,2026-03-12T12:43:03,resolved,0,243,2026-03-16T20:39:00
con_0002832,ord_0031627,cust_cbf2f7864f1c,agent_25fc0e7096fc,UK,late_delivery,2026-03-11T19:37:00,2026-03-16T19:44:45,resolved,0,465,2026-03-16T19:37:00
con_0002833,ord_0031627,cust_cbf2f7864f1c,agent_c2356069e9d1,UK,missing_item,2026-03-11T20:25:00,2026-03-13T20:30:20,resolved,0,320,2026-03-21T02:25:00
con_0002834,ord_0031636,cust_70fa656aa039,agent_0b918943df09,UK,missing_item,2026-03-11T15:44:00,2026-03-11T15:51:15,resolved,0,435,2026-03-20T15:44:00
con_0002835,ord_0031637,cust_c2c2cbd7d05c,agent_4b227777d4dd,UK,late_delivery,2026-03-11T10:54:00,2026-03-16T11:02:05,resolved,0,485,2026-03-12T14:54:00
con_0002836,ord_0031653,cust_b17ef6d19c7a,agent_0e17daca5f3e,UK,missing_item,2026-03-11T19:30:00,,open,0,0,2026-03-16T00:30:00
con_0002837,ord_0031667,cust_e6fcc0253ed7,agent_eb1e33e8a81b,UK,late_delivery,2026-03-11T20:16:00,2026-03-14T20:21:50,resolved,0,350,2026-03-18T22:16:00
con_0002838,ord_0031683,cust_2c69bc9b34fb,agent_f5ca38f748a1,UK,cancellation,2026-03-11T19:28:00,2026-03-11T19:33:00,resolved,0,300,2026-03-19T01:28:00
con_0002839,ord_0031691,cust_eb5af8ab99b5,agent_76a50887d8f1,UK,cancellation,2026-03-11T09:55:00,2026-03-14T10:03:12,resolved,0,492,2026-03-14T12:55:00
con_0002840,ord_0031699,cust_da4bb298d82e,agent_19581e27de7c,UK,account_issue,2026-03-11T21:02:00,2026-03-11T21:10:11,resolved,0,491,2026-03-19T02:02:00
con_0002841,ord_0031706,cust_8b5551ea922d,agent_71ee45a3c0db,PL,missing_item,2026-03-11T12:05:00,2026-03-13T12:09:54,resolved,0,294,2026-03-11T20:05:00
con_0002842,ord_0031711,cust_3c4ee858b268,agent_9f14025af006,PL,late_delivery,2026-03-11T18:22:00,2026-03-11T18:32:53,resolved,0,653,2026-03-16T22:22:00
con_0002843,ord_0031713,cust_9284d61c8c2b,agent_39fa9ec190ee,PL,late_delivery,2026-03-11T13:42:00,2026-03-11T13:53:10,resolved,0,670,2026-03-14T21:42:00
con_0002844,ord_0031716,cust_0d9653b98d11,agent_2fca346db656,PL,missing_item,2026-03-11T16:59:00,2026-03-11T17:05:09,resolved,0,369,2026-03-12T17:59:00
con_0002845,ord_0031718,cust_672eb365c903,agent_9f14025af006,PL,refund_request,2026-03-11T14:07:00,,open,0,0,2026-03-19T16:07:00
con_0002846,ord_0031736,cust_2858dcd1057d,agent_4523540f1504,PL,missing_item,2026-03-11T17:48:00,2026-03-11T17:52:49,resolved,0,289,2026-03-15T22:48:00
con_0002847,ord_0031741,cust_18beb4813723,agent_0b918943df09,PL,late_delivery,2026-03-11T19:08:00,2026-03-11T19:17:34,resolved,0,574,2026-03-14T20:08:00
con_0002848,ord_0031741,cust_18beb4813723,agent_f5ca38f748a1,PL,payment_issue,2026-03-11T22:11:00,2026-03-11T22:19:33,resolved,0,513,2026-03-19T23:11:00
con_0002849,ord_0031741,cust_18beb4813723,agent_39fa9ec190ee,PL,account_issue,2026-03-11T11:45:00,2026-03-11T11:55:42,resolved,0,642,2026-03-15T19:45:00
con_0002850,ord_0031755,cust_7f9401303ba2,agent_0e17daca5f3e,PL,cancellation,2026-03-11T16:16:00,2026-03-13T16:18:34,resolved,0,154,2026-03-13T21:16:00
con_0002851,ord_0031768,cust_7b81eb727ed4,agent_7902699be42c,PL,cancellation,2026-03-11T13:56:00,2026-03-11T13:59:45,resolved,0,225,2026-03-17T21:56:00
con_0002852,ord_0031787,cust_f7abf2a084c3,agent_76a50887d8f1,AT,missing_item,2026-03-11T22:07:00,2026-03-16T22:13:19,resolved,0,379,2026-03-16T01:07:00
con_0002853,ord_0031788,cust_fc4fb94d36f4,agent_4a44dc153642,AT,cancellation,2026-03-11T16:07:00,,open,0,0,2026-03-17T00:07:00
con_0002854,ord_0031792,cust_7ffc2066e20c,agent_5f9c4ab08cac,AT,late_delivery,2026-03-11T14:57:00,2026-03-12T15:04:56,resolved,0,476,2026-03-12T18:57:00
con_0002855,ord_0031797,cust_da9570a2a771,agent_59e19706d51d,AT,missing_item,2026-03-11T12:10:00,2026-03-11T12:16:40,resolved,0,400,2026-03-20T19:10:00
con_0002856,ord_0031803,cust_53d2dd250440,agent_7a61b53701be,AT,refund_request,2026-03-11T11:43:00,2026-03-13T11:50:57,resolved,0,477,2026-03-17T12:43:00
con_0002857,ord_0031806,cust_d59eced1ded0,agent_b7a56873cd77,AT,late_delivery,2026-03-11T18:52:00,2026-03-14T19:01:17,resolved,0,557,2026-03-13T23:52:00
con_0002858,ord_0031840,cust_788181d3e6c4,agent_3e1e967e9b79,DE,refund_request,2026-03-12T18:27:00,2026-03-14T18:36:23,resolved,0,563,2026-03-18T23:27:00
con_0002859,ord_0031866,cust_4fc82b26aecb,agent_2fca346db656,DE,refund_request,2026-03-12T12:18:00,2026-03-12T12:29:58,resolved,0,718,2026-03-17T19:18:00
con_0002860,ord_0031905,cust_d8d1790737d5,agent_6b86b273ff34,DE,account_issue,2026-03-12T14:53:00,2026-03-12T15:00:25,resolved,0,445,2026-03-20T18:53:00
con_0002861,ord_0031923,cust_736e537f0f66,agent_4ec9599fc203,DE,missing_item,2026-03-12T15:52:00,2026-03-12T15:57:55,resolved,1,355,2026-03-14T19:52:00
con_0002862,ord_0031945,cust_1cdabc0d91a0,agent_4e07408562be,DE,missing_item,2026-03-12T12:39:00,2026-03-12T12:47:12,resolved,0,492,2026-03-16T15:39:00
con_0002863,ord_0031956,cust_58070c528ac8,agent_aea92132c4cb,DE,late_delivery,2026-03-12T14:29:00,2026-03-15T14:38:59,resolved,0,599,2026-03-17T14:29:00
con_0002864,ord_0031970,cust_1090b9e9eba7,agent_2c624232cdd2,NL,cancellation,2026-03-12T18:07:00,2026-03-13T18:17:09,resolved,0,609,2026-03-19T00:07:00
con_0002865,ord_0031973,cust_28096b238faf,agent_e29c9c180c62,NL,cancellation,2026-03-12T09:10:00,2026-03-17T09:12:31,resolved,0,151,2026-03-14T11:10:00
con_0002866,ord_0031978,cust_0038263cc90d,agent_39fa9ec190ee,NL,refund_request,2026-03-12T12:44:00,2026-03-15T12:54:03,resolved,0,603,2026-03-16T18:44:00
con_0002867,ord_0031985,cust_04222ea3e14c,agent_ef2d127de37b,NL,late_delivery,2026-03-12T22:13:00,2026-03-17T22:20:45,resolved,0,465,2026-03-18T04:13:00
con_0002868,ord_0031993,cust_ea415bf50eb6,agent_f5ca38f748a1,NL,cancellation,2026-03-12T13:43:00,2026-03-13T13:51:04,resolved,0,484,2026-03-21T13:43:00
con_0002869,ord_0032007,cust_2740db06dfb5,agent_c2356069e9d1,NL,refund_request,2026-03-12T22:52:00,2026-03-14T23:01:10,resolved,0,550,2026-03-21T03:52:00
con_0002870,ord_0032014,cust_c699c2458106,agent_4fc82b26aecb,NL,late_delivery,2026-03-12T13:54:00,2026-03-13T14:04:41,resolved,0,641,2026-03-16T13:54:00
con_0002871,ord_0032034,cust_27cf14dfc223,agent_3fdba35f04dc,NL,cancellation,2026-03-12T09:53:00,,open,0,0,2026-03-13T15:53:00
con_0002872,ord_0032056,cust_968076be2e38,agent_4523540f1504,UK,cancellation,2026-03-12T21:41:00,2026-03-14T21:46:22,resolved,0,322,2026-03-21T01:41:00
con_0002873,ord_0032066,cust_7c3d90003d7d,agent_670671cd9740,UK,cancellation,2026-03-12T16:24:00,2026-03-12T16:30:53,resolved,0,413,2026-03-16T21:24:00
con_0002874,ord_0032071,cust_1bde41ce9b4f,agent_c837649cce43,UK,cancellation,2026-03-12T10:10:00,2026-03-17T10:15:53,resolved,0,353,2026-03-19T12:10:00
con_0002875,ord_0032077,cust_e1406f532a84,agent_811786ad1ae7,UK,late_delivery,2026-03-12T20:47:00,2026-03-13T20:52:27,resolved,0,327,2026-03-19T20:47:00
con_0002876,ord_0032093,cust_489ca219174f,agent_d4735e3a265e,UK,late_delivery,2026-03-12T10:09:00,2026-03-13T10:13:00,resolved,1,240,2026-03-16T17:09:00
con_0002877,ord_0032105,cust_277375b99e18,agent_031b4af5197e,UK,cancellation,2026-03-12T16:45:00,2026-03-14T16:52:16,resolved,0,436,2026-03-21T20:45:00
con_0002878,ord_0032117,cust_200dd69b70a8,agent_2c624232cdd2,UK,late_delivery,2026-03-12T18:22:00,2026-03-12T18:32:32,resolved,1,632,2026-03-17T22:22:00
con_0002879,ord_0032124,cust_3510a92fc7dd,agent_4523540f1504,UK,late_delivery,2026-03-12T16:41:00,2026-03-14T16:48:33,resolved,0,453,2026-03-14T20:41:00
con_0002880,ord_0032161,cust_fadb19bfbddd,agent_5f9c4ab08cac,PL,cancellation,2026-03-12T17:57:00,2026-03-13T18:05:06,resolved,0,486,2026-03-19T21:57:00
con_0002881,ord_0032162,cust_c812fa553afe,agent_aea92132c4cb,PL,refund_request,2026-03-12T11:47:00,2026-03-17T11:56:36,resolved,0,576,2026-03-16T15:47:00
con_0002882,ord_0032180,cust_dd49477b0b97,agent_98010bd9270f,PL,refund_request,2026-03-12T15:08:00,2026-03-13T15:18:03,resolved,0,603,2026-03-21T23:08:00
con_0002883,ord_0032191,cust_fb335e8fd0f8,agent_02d20bbd7e39,PL,late_delivery,2026-03-12T19:08:00,2026-03-12T19:13:47,resolved,0,347,2026-03-22T03:08:00
con_0002884,ord_0032232,cust_0aa598c735f7,agent_7902699be42c,AT,cancellation,2026-03-12T14:14:00,2026-03-12T14:20:02,resolved,1,362,2026-03-16T15:14:00
con_0002885,ord_0032237,cust_e97e2ffefd96,agent_d59eced1ded0,AT,late_delivery,2026-03-12T13:24:00,2026-03-13T13:32:27,resolved,0,507,2026-03-12T18:24:00
con_0002886,ord_0032261,cust_684fe39f0375,agent_811786ad1ae7,AT,missing_item,2026-03-12T13:19:00,2026-03-15T13:27:46,resolved,0,526,2026-03-21T14:19:00
con_0002887,ord_0032262,cust_20e9c64c05a5,agent_535fa30d7e25,AT,refund_request,2026-03-12T09:15:00,2026-03-12T09:21:12,resolved,0,372,2026-03-13T10:15:00
con_0002888,ord_0032275,cust_c0d2d188feaa,agent_76a50887d8f1,DE,cancellation,2026-03-13T19:37:00,2026-03-15T19:41:43,resolved,0,283,2026-03-22T00:37:00
con_0002889,ord_0032278,cust_b20a51d1d0cd,agent_5f9c4ab08cac,DE,late_delivery,2026-03-13T10:23:00,2026-03-15T10:28:49,resolved,0,349,2026-03-20T18:23:00
con_0002890,ord_0032286,cust_ba689abd93c9,agent_9400f1b21cb5,DE,refund_request,2026-03-13T10:33:00,2026-03-14T10:41:47,resolved,0,527,2026-03-17T12:33:00
con_0002891,ord_0032287,cust_5932cb6e58ef,agent_86e501496586,DE,late_delivery,2026-03-13T09:49:00,2026-03-14T09:56:12,resolved,0,432,2026-03-18T10:49:00
con_0002892,ord_0032296,cust_c8808071a31d,agent_4b227777d4dd,DE,missing_item,2026-03-13T08:35:00,2026-03-13T08:41:14,resolved,0,374,2026-03-17T11:35:00
con_0002893,ord_0032298,cust_3f9eb849d100,agent_d59eced1ded0,DE,late_delivery,2026-03-13T21:26:00,,open,0,0,2026-03-20T21:26:00
con_0002894,ord_0032313,cust_a9346b006833,agent_6208ef0f7750,DE,missing_item,2026-03-13T15:36:00,2026-03-16T15:41:21,resolved,0,321,2026-03-22T21:36:00
con_0002895,ord_0032329,cust_0b06d2ffebd5,agent_3d914f9348c9,DE,late_delivery,2026-03-13T19:34:00,2026-03-16T19:43:21,resolved,0,561,2026-03-20T22:34:00
con_0002896,ord_0032339,cust_39fa9ec190ee,agent_2fca346db656,DE,cancellation,2026-03-13T14:50:00,2026-03-13T14:52:31,resolved,0,151,2026-03-15T19:50:00
con_0002897,ord_0032350,cust_670671cd9740,agent_6f4b6612125f,DE,cancellation,2026-03-13T15:41:00,2026-03-18T15:48:00,resolved,0,420,2026-03-20T15:41:00
con_0002898,ord_0032356,cust_37834f2f2576,agent_f5ca38f748a1,DE,late_delivery,2026-03-13T15:35:00,2026-03-14T15:43:18,resolved,0,498,2026-03-14T17:35:00
con_0002899,ord_0032376,cust_38b2d03f3256,agent_71ee45a3c0db,DE,late_delivery,2026-03-13T18:37:00,2026-03-13T18:43:41,resolved,0,401,2026-03-19T21:37:00
con_0002900,ord_0032386,cust_a6c2a2325dfd,agent_e29c9c180c62,DE,cancellation,2026-03-13T14:47:00,2026-03-13T14:52:52,resolved,0,352,2026-03-16T22:47:00
con_0002901,ord_0032392,cust_38d66d9692ac,agent_44cb730c4204,DE,late_delivery,2026-03-13T09:18:00,2026-03-14T09:28:26,resolved,0,626,2026-03-16T10:18:00
con_0002902,ord_0032402,cust_866cf6ce0c52,agent_e629fa6598d7,DE,account_issue,2026-03-13T19:42:00,2026-03-15T19:49:43,resolved,0,463,2026-03-22T20:42:00
con_0002903,ord_0032404,cust_c2a824544a0a,agent_b7a56873cd77,DE,missing_item,2026-03-13T10:57:00,,open,0,0,2026-03-21T14:57:00
con_0002904,ord_0032409,cust_2570ce03b300,agent_4a44dc153642,NL,payment_issue,2026-03-13T17:32:00,2026-03-15T17:45:56,resolved,0,836,2026-03-18T19:32:00
con_0002905,ord_0032412,cust_c324b7cb6568,agent_98010bd9270f,NL,refund_request,2026-03-13T08:51:00,2026-03-13T09:01:07,resolved,0,607,2026-03-14T10:51:00
con_0002906,ord_0032413,cust_f64ee82a9f4a,agent_73475cb40a56,NL,cancellation,2026-03-13T08:24:00,2026-03-13T08:28:13,resolved,0,253,2026-03-18T09:24:00
con_0002907,ord_0032432,cust_9b19f9ab8165,agent_4b227777d4dd,NL,cancellation,2026-03-13T13:48:00,2026-03-15T13:52:27,resolved,0,267,2026-03-19T17:48:00
con_0002908,ord_0032463,cust_7c252ab334fb,agent_8527a891e224,NL,missing_item,2026-03-13T19:19:00,2026-03-13T19:23:44,resolved,0,284,2026-03-17T01:19:00
con_0002909,ord_0032473,cust_2099a9b5f777,agent_e629fa6598d7,NL,late_delivery,2026-03-13T09:43:00,2026-03-16T09:49:20,resolved,0,380,2026-03-17T17:43:00
con_0002910,ord_0032478,cust_f3457dabe1b4,agent_7902699be42c,NL,missing_item,2026-03-13T14:30:00,2026-03-14T14:35:18,resolved,0,318,2026-03-14T14:30:00
con_0002911,ord_0032487,cust_1bee34b6262a,agent_f5ca38f748a1,NL,late_delivery,2026-03-13T15:01:00,2026-03-14T15:07:54,resolved,0,414,2026-03-18T22:01:00
con_0002912,ord_0032520,cust_8c1f1046219d,agent_d59eced1ded0,NL,refund_request,2026-03-13T21:53:00,2026-03-16T21:58:04,resolved,0,304,2026-03-22T05:53:00
con_0002913,ord_0032554,cust_97468f679ad3,agent_2fca346db656,UK,late_delivery,2026-03-13T10:56:00,2026-03-14T11:04:00,resolved,0,480,2026-03-15T18:56:00
con_0002914,ord_0032570,cust_f97350101e1a,agent_3e1e967e9b79,UK,account_issue,2026-03-13T14:32:00,2026-03-13T14:42:43,resolved,0,643,2026-03-19T15:32:00
con_0002915,ord_0032572,cust_814fd2e8e45e,agent_0e17daca5f3e,UK,payment_issue,2026-03-13T16:46:00,2026-03-18T17:00:46,resolved,0,886,2026-03-22T16:46:00
con_0002916,ord_0032573,cust_62a0eae98b9f,agent_eb1e33e8a81b,UK,cancellation,2026-03-13T20:54:00,2026-03-16T21:02:03,resolved,0,483,2026-03-14T01:54:00
con_0002917,ord_0032576,cust_e3e69eaf6c36,agent_73475cb40a56,UK,late_delivery,2026-03-13T10:32:00,2026-03-15T10:40:10,resolved,0,490,2026-03-18T12:32:00
con_0002918,ord_0032576,cust_e3e69eaf6c36,agent_e629fa6598d7,UK,cancellation,2026-03-13T15:49:00,2026-03-18T15:55:26,resolved,0,386,2026-03-22T20:49:00
con_0002919,ord_0032582,cust_77334823791b,agent_73475cb40a56,UK,late_delivery,2026-03-13T09:13:00,2026-03-14T09:22:59,resolved,0,599,2026-03-13T13:13:00
con_0002920,ord_0032583,cust_c6bb15225eca,agent_ef2d127de37b,UK,cancellation,2026-03-13T08:30:00,2026-03-14T08:37:37,resolved,0,457,2026-03-18T16:30:00
con_0002921,ord_0032585,cust_9aec25da37c5,agent_031b4af5197e,UK,late_delivery,2026-03-13T21:38:00,2026-03-15T21:44:59,resolved,0,419,2026-03-16T23:38:00
con_0002922,ord_0032586,cust_cf23dc33d6ab,agent_2858dcd1057d,UK,cancellation,2026-03-13T10:57:00,2026-03-14T11:03:55,resolved,0,415,2026-03-19T15:57:00
con_0002923,ord_0032587,cust_a5af16fb4a48,agent_86e501496586,UK,cancellation,2026-03-13T17:15:00,2026-03-13T17:20:43,resolved,0,343,2026-03-17T01:15:00
con_0002924,ord_0032600,cust_96be21608a6a,agent_7a61b53701be,UK,payment_issue,2026-03-13T13:46:00,2026-03-14T13:57:48,resolved,1,708,2026-03-18T14:46:00
con_0002925,ord_0032646,cust_7c1c2745ec0e,agent_aea92132c4cb,PL,late_delivery,2026-03-13T08:46:00,2026-03-14T08:51:18,resolved,1,318,2026-03-18T12:46:00
con_0002926,ord_0032656,cust_6d05621ab7cb,agent_7688b6ef5255,PL,late_delivery,2026-03-13T15:21:00,,open,0,0,2026-03-13T16:21:00
con_0002927,ord_0032690,cust_9e0bc0a9aa37,agent_4e07408562be,PL,late_delivery,2026-03-13T17:44:00,2026-03-14T17:51:22,resolved,1,442,2026-03-20T01:44:00
con_0002928,ord_0032693,cust_d2e655334ee2,agent_6b51d431df5d,PL,cancellation,2026-03-13T09:12:00,2026-03-13T09:18:01,resolved,1,361,2026-03-13T13:12:00
con_0002929,ord_0032703,cust_f391e014b2ee,agent_e29c9c180c62,PL,late_delivery,2026-03-13T11:42:00,2026-03-14T11:48:14,resolved,0,374,2026-03-15T13:42:00
con_0002930,ord_0032704,cust_23c5910b8b10,agent_86e501496586,PL,late_delivery,2026-03-13T12:47:00,2026-03-15T12:53:47,resolved,0,407,2026-03-18T18:47:00
con_0002931,ord_0032709,cust_f6920d2ecbf7,agent_1a6562590ef1,PL,missing_item,2026-03-13T11:03:00,2026-03-18T11:09:38,resolved,0,398,2026-03-19T11:03:00
con_0002932,ord_0032712,cust_eaf2067e34d6,agent_eb1e33e8a81b,PL,late_delivery,2026-03-13T22:10:00,2026-03-14T22:18:34,resolved,0,514,2026-03-20T01:10:00
con_0002933,ord_0032745,cust_5cf4e26bd3d8,agent_aea92132c4cb,AT,late_delivery,2026-03-13T20:07:00,2026-03-13T20:12:59,resolved,0,359,2026-03-20T00:07:00
con_0002934,ord_0032769,cust_51f8abfe29ee,agent_4ec9599fc203,AT,cancellation,2026-03-13T13:14:00,2026-03-15T13:21:53,resolved,0,473,2026-03-14T15:14:00
con_0002935,ord_0032777,cust_a73531f89e6b,agent_8527a891e224,AT,cancellation,2026-03-13T15:11:00,2026-03-13T15:16:25,resolved,0,325,2026-03-17T15:11:00
con_0002936,ord_0032780,cust_80f8ded29fa2,agent_3fdba35f04dc,AT,late_delivery,2026-03-13T17:13:00,2026-03-18T17:20:08,resolved,0,428,2026-03-15T19:13:00
con_0002937,ord_0032796,cust_d829857eb136,agent_e629fa6598d7,DE,cancellation,2026-03-14T22:48:00,,open,0,0,2026-03-24T01:48:00
con_0002938,ord_0032807,cust_51054b8a0328,agent_73475cb40a56,DE,refund_request,2026-03-14T14:14:00,2026-03-16T14:21:45,resolved,0,465,2026-03-18T18:14:00
con_0002939,ord_0032829,cust_11382b8de6b4,agent_2c624232cdd2,DE,late_delivery,2026-03-14T15:56:00,2026-03-19T16:00:27,resolved,0,267,2026-03-14T23:56:00
con_0002940,ord_0032842,cust_da4d43f295ce,agent_eb1e33e8a81b,DE,late_delivery,2026-03-14T09:58:00,2026-03-17T10:06:05,resolved,0,485,2026-03-19T13:58:00
con_0002941,ord_0032848,cust_6b3c238ebcf1,agent_4fc82b26aecb,DE,refund_request,2026-03-14T10:03:00,2026-03-14T10:11:29,resolved,0,509,2026-03-20T16:03:00
con_0002942,ord_0032878,cust_d6245609f934,agent_7902699be42c,DE,missing_item,2026-03-14T22:12:00,,open,0,0,2026-03-19T06:12:00
con_0002943,ord_0032883,cust_d40535ac09aa,agent_19581e27de7c,DE,late_delivery,2026-03-14T16:12:00,2026-03-14T16:21:56,resolved,0,596,2026-03-15T22:12:00
con_0002944,ord_0032892,cust_d7008e68b135,agent_eb1e33e8a81b,DE,refund_request,2026-03-14T17:21:00,2026-03-17T17:32:43,resolved,0,703,2026-03-23T18:21:00
con_0002945,ord_0032897,cust_e629fa6598d7,agent_86e501496586,DE,account_issue,2026-03-14T13:45:00,2026-03-15T13:53:58,resolved,0,538,2026-03-20T19:45:00
con_0002946,ord_0032903,cust_455ae2dfc77d,agent_6b86b273ff34,DE,missing_item,2026-03-14T21:40:00,2026-03-16T21:48:07,resolved,0,487,2026-03-22T03:40:00
con_0002947,ord_0032908,cust_cf3ff1a00fa1,agent_4523540f1504,DE,late_delivery,2026-03-14T14:22:00,2026-03-17T14:29:22,resolved,0,442,2026-03-23T17:22:00
con_0002948,ord_0032945,cust_e7faa8b075ab,agent_4523540f1504,NL,cancellation,2026-03-14T22:47:00,2026-03-14T22:52:10,resolved,0,310,2026-03-21T03:47:00
con_0002949,ord_0032950,cust_40794500a284,agent_031b4af5197e,NL,late_delivery,2026-03-14T12:11:00,2026-03-19T12:16:14,resolved,0,314,2026-03-22T14:11:00
con_0002950,ord_0032961,cust_b312d5fbcfab,agent_0b918943df09,NL,cancellation,2026-03-14T16:09:00,2026-03-15T16:14:47,resolved,0,347,2026-03-15T20:09:00
con_0002951,ord_0032965,cust_01d77b0b1bd2,agent_7688b6ef5255,NL,late_delivery,2026-03-14T12:55:00,2026-03-14T13:05:35,resolved,0,635,2026-03-21T19:55:00
con_0002952,ord_0032981,cust_2ab0ce7632a6,agent_4b227777d4dd,NL,cancellation,2026-03-14T22:24:00,2026-03-19T22:29:38,resolved,0,338,2026-03-17T04:24:00
con_0002953,ord_0032987,cust_480f5a496560,agent_4ec9599fc203,NL,late_delivery,2026-03-14T19:11:00,2026-03-14T19:15:44,resolved,0,284,2026-03-18T00:11:00
con_0002954,ord_0033000,cust_a21855da08cb,agent_3e1e967e9b79,NL,late_delivery,2026-03-14T11:58:00,2026-03-19T12:05:53,resolved,0,473,2026-03-16T17:58:00
