survey_id,contact_id,score,submitted_at,updated_at
sur_0000681,con_0002040,3,2026-02-28T18:13:00,2026-02-28T19:13:00
sur_0000682,con_0002041,3,2026-02-24T21:43:00,2026-02-24T22:43:00
sur_0000683,con_0002046,4,2026-02-24T16:27:00,2026-02-24T17:27:00
sur_0000684,con_0002051,3,2026-02-23T11:07:00,2026-02-23T12:07:00
sur_0000685,con_0002054,4,2026-02-22T18:05:00,2026-02-22T19:05:00
sur_0000686,con_0002055,4,2026-02-28T11:03:00,2026-02-28T12:03:00
sur_0000687,con_0002058,4,2026-02-22T15:46:00,2026-02-22T16:46:00
sur_0000688,con_0002060,4,2026-03-02T17:19:00,2026-03-02T18:19:00
sur_0000689,con_0002065,4,2026-02-24T11:59:00,2026-02-24T12:59:00
sur_0000690,con_0002071,5,2026-02-22T21:01:00,2026-02-22T22:01:00
sur_0000691,con_0002073,5,2026-03-02T09:40:00,2026-03-02T10:40:00
sur_0000692,con_0002079,4,2026-03-01T16:03:00,2026-03-01T17:03:00
sur_0000693,con_0002080,5,2026-03-03T15:33:00,2026-03-03T16:33:00
sur_0000694,con_0002084,5,2026-03-03T15:09:00,2026-03-03T16:09:00
sur_0000695,con_0002086,4,2026-02-24T14:07:00,2026-02-24T15:07:00
sur_0000696,con_0002088,4,2026-03-03T20:36:00,2026-03-03T21:36:00
sur_0000697,con_0002094,5,2026-02-23T08:03:00,2026-02-23T09:03:00
sur_0000698,con_0002096,4,2026-03-01T17:04:00,2026-03-01T18:04:00
sur_0000699,con_0002100,4,2026-02-25T10:28:00,2026-02-25T11:28:00
sur_0000700,con_0002114,4,2026-02-24T12:32:00,2026-02-24T13:32:00
sur_0000701,con_0002115,5,2026-02-23T15:21:00,2026-02-23T16:21:00
sur_0000702,con_0002117,4,2026-02-23T16:29:00,2026-02-23T17:29:00
sur_0000703,con_0002119,4,2026-02-23T18:46:00,2026-02-23T19:46:00
sur_0000704,con_0002120,4,2026-02-25T22:39:00,2026-02-25T23:39:00
sur_0000705,con_0002126,5,2026-02-25T11:46:00,2026-02-25T12:46:00
sur_0000706,con_0002127,3,2026-02-24T16:21:00,2026-02-24T17:21:00
sur_0000707,con_0002133,4,2026-02-26T13:05:00,2026-02-26T14:05:00
sur_0000708,con_0002134,3,2026-02-25T21:57:00,2026-02-25T22:57:00
sur_0000709,con_0002135,4,2026-02-26T19:42:00,2026-02-26T20:42:00
sur_0000710,con_0002137,5,2026-02-24T14:20:00,2026-02-24T15:20:00
sur_0000711,con_0002138,4,2026-02-25T10:41:00,2026-02-25T11:41:00
sur_0000712,con_0002145,4,2026-02-25T19:13:00,2026-02-25T20:13:00
sur_0000713,con_0002148,3,2026-02-26T18:30:00,2026-02-26T19:30:00
sur_0000714,con_0002154,5,2026-02-24T15:35:00,2026-02-24T16:35:00
sur_0000715,con_0002159,5,2026-03-02T20:37:00,2026-03-02T21:37:00
sur_0000716,con_0002162,3,2026-02-25T19:07:00,2026-02-25T20:07:00
sur_0000717,con_0002163,5,2026-02-26T14:22:00,2026-02-26T15:22:00
sur_0000718,con_0002165,4,2026-02-27T11:38:00,2026-02-27T12:38:00
sur_0000719,con_0002166,5,2026-02-26T20:55:00,2026-02-26T21:55:00
sur_0000720,con_0002168,5,2026-02-26T19:26:00,2026-02-26T20:26:00
sur_0000721,con_0002170,4,2026-03-03T20:52:00,2026-03-03T21:52:00
sur_0000722,con_0002173,5,2026-02-27T19:18:00,2026-02-27T20:18:00
sur_0000723,con_0002180,4,2026-03-05T17:25:00,2026-03-05T18:25:00
sur_0000724,con_0002181,4,2026-02-25T19:44:00,2026-02-25T20:44:00
sur_0000725,con_0002185,2,2026-02-25T20:18:00,2026-02-25T21:18:00
sur_0000726,con_0002186,3,2026-03-03T13:34:00,2026-03-03T14:34:00
sur_0000727,con_0002189,3,2026-02-25T11:04:00,2026-02-25T12:04:00
sur_0000728,con_0002196,3,2026-03-06T17:52:00,2026-03-06T18:52:00
sur_0000729,con_0002197,4,2026-03-04T16:59:00,2026-03-04T17:59:00
sur_0000730,con_0002198,2,2026-02-27T21:12:00,2026-02-27T22:12:00
sur_0000731,con_0002199,3,2026-03-06T20:06:00,2026-03-06T21:06:00
sur_0000732,con_0002201,5,2026-02-26T13:48:00,2026-02-26T14:48:00
sur_0000733,con_0002204,3,2026-03-06T17:42:00,2026-03-06T18:42:00
sur_0000734,con_0002205,3,2026-02-26T16:54:00,2026-02-26T17:54:00
sur_0000735,con_0002207,4,2026-02-28T22:27:00,2026-02-28T23:27:00
sur_0000736,con_0002209,4,2026-03-06T21:39:00,2026-03-06T22:39:00
sur_0000737,con_0002213,4,2026-03-06T10:19:00,2026-03-06T11:19:00
sur_0000738,con_0002215,4,2026-02-26T16:47:00,2026-02-26T17:47:00
sur_0000739,con_0002218,4,2026-02-27T10:28:00,2026-02-27T11:28:00
sur_0000740,con_0002220,5,2026-03-06T21:21:00,2026-03-06T22:21:00
sur_0000741,con_0002222,4,2026-02-28T18:30:00,2026-02-28T19:30:00
sur_0000742,con_0002224,4,2026-03-06T20:06:00,2026-03-06T21:06:00
sur_0000743,con_0002225,4,2026-03-06T09:20:00,2026-03-06T10:20:00
sur_0000744,con_0002229,5,2026-02-26T16:41:00,2026-02-26T17:41:00
sur_0000745,con_0002232,5,2026-03-05T12:56:00,2026-03-05T13:56:00
sur_0000746,con_0002233,4,2026-03-01T08:03:00,2026-03-01T09:03:00
sur_0000747,con_0002234,4,2026-03-07T09:53:00,2026-03-07T10:53:00
sur_0000748,con_0002238,4,2026-03-05T21:00:00,2026-03-05T22:00:00
sur_0000749,con_0002239,3,2026-03-07T08:14:00,2026-03-07T09:14:00
sur_0000750,con_0002241,3,2026-02-27T12:03:00,2026-02-27T13:03:00
sur_0000751,con_0002243,5,2026-03-05T14:54:00,2026-03-05T15:54:00
sur_0000752,con_0002247,5,2026-03-07T15:10:00,2026-03-07T16:10:00
sur_0000753,con_0002249,4,2026-03-07T21:37:00,2026-03-07T22:37:00
sur_0000754,con_0002257,5,2026-02-27T13:00:00,2026-02-27T14:00:00
sur_0000755,con_0002258,4,2026-02-27T18:17:00,2026-02-27T19:17:00
sur_0000756,con_0002260,4,2026-03-05T22:48:00,2026-03-05T23:48:00
sur_0000757,con_0002262,5,2026-03-07T20:24:00,2026-03-07T21:24:00
sur_0000758,con_0002264,5,2026-02-28T08:33:00,2026-02-28T09:33:00
sur_0000759,con_0002266,3,2026-02-28T15:12:00,2026-02-28T16:12:00
sur_0000760,con_0002278,5,2026-02-28T08:16:00,2026-02-28T09:16:00
sur_0000761,con_0002279,3,2026-03-02T11:27:00,2026-03-02T12:27:00
sur_0000762,con_0002282,3,2026-02-28T14:56:00,2026-02-28T15:56:00
sur_0000763,con_0002284,5,2026-03-08T14:24:00,2026-03-08T15:24:00
sur_0000764,con_0002285,3,2026-03-01T19:09:00,2026-03-01T20:09:00
sur_0000765,con_0002287,5,2026-02-28T10:18:00,2026-02-28T11:18:00
sur_0000766,con_0002301,4,2026-03-06T15:27:00,2026-03-06T16:27:00
sur_0000767,con_0002304,4,2026-03-08T16:58:00,2026-03-08T17:58:00
sur_0000768,con_0002308,4,2026-03-08T11:58:00,2026-03-08T12:58:00
sur_0000769,con_0002314,4,2026-03-08T09:49:00,2026-03-08T10:49:00
sur_0000770,con_0002315,4,2026-03-02T14:49:00,2026-03-02T15:49:00
sur_0000771,con_0002318,4,2026-02-28T18:05:00,2026-02-28T19:05:00
sur_0000772,con_0002333,4,2026-03-01T20:54:00,2026-03-01T21:54:00
sur_0000773,con_0002335,4,2026-03-03T18:16:00,2026-03-03T19:16:00
sur_0000774,con_0002336,4,2026-03-07T15:26:00,2026-03-07T16:26:00
sur_0000775,con_0002339,4,2026-03-02T10:02:00,2026-03-02T11:02:00
sur_0000776,con_0002341,3,2026-03-02T08:28:00,2026-03-02T09:28:00
sur_0000777,con_0002343,5,2026-03-07T19:15:00,2026-03-07T20:15:00
sur_0000778,con_0002344,3,2026-03-09T12:59:00,2026-03-09T13:59:00
sur_0000779,con_0002347,3,2026-03-01T18:43:00,2026-03-01T19:43:00
sur_0000780,con_0002348,3,2026-03-07T10:39:00,2026-03-07T11:39:00
sur_0000781,con_0002354,4,2026-03-02T13:17:00,2026-03-02T14:17:00
sur_0000782,con_0002355,5,2026-03-01T15:16:00,2026-03-01T16:16:00
sur_0000783,con_0002356,5,2026-03-01T12:18:00,2026-03-01T13:18:00
sur_0000784,con_0002362,3,2026-03-09T15:41:00,2026-03-09T16:41:00
sur_0000785,con_0002365,5,2026-03-09T13:23:00,2026-03-09T14:23:00
sur_0000786,con_0002366,5,2026-03-02T09:44:00,2026-03-02T10:44:00
sur_0000787,con_0002371,4,2026-03-03T15:23:00,2026-03-03T16:23:00
sur_0000788,con_0002373,4,2026-03-07T16:07:00,2026-03-07T17:07:00
sur_0000789,con_0002376,4,2026-03-01T09:55:00,2026-03-01T10:55:00
sur_0000790,con_0002377,3,2026-03-01T20:53:00,2026-03-01T21:53:00
sur_0000791,con_0002379,4,2026-03-07T12:19:00,2026-03-07T13:19:00
sur_0000792,con_0002383,3,2026-03-08T15:06:00,2026-03-08T16:06:00
sur_0000793,con_0002386,3,2026-03-08T11:34:00,2026-03-08T12:34:00
sur_0000794,con_0002394,3,2026-03-02T17:21:00,2026-03-02T18:21:00
sur_0000795,con_0002396,3,2026-03-02T08:35:00,2026-03-02T09:35:00
sur_0000796,con_0002402,4,2026-03-02T18:20:00,2026-03-02T19:20:00
sur_0000797,con_0002405,4,2026-03-10T08:24:00,2026-03-10T09:24:00
sur_0000798,con_0002406,4,2026-03-08T15:38:00,2026-03-08T16:38:00
sur_0000799,con_0002413,4,2026-03-02T18:54:00,2026-03-02T19:54:00
sur_0000800,con_0002414,3,2026-03-10T10:06:00,2026-03-10T11:06:00
sur_0000801,con_0002416,4,2026-03-04T21:20:00,2026-03-04T22:20:00
sur_0000802,con_0002425,3,2026-03-03T20:29:00,2026-03-03T21:29:00
sur_0000803,con_0002426,4,2026-03-04T21:00:00,2026-03-04T22:00:00
sur_0000804,con_0002429,4,2026-03-04T21:12:00,2026-03-04T22:12:00
sur_0000805,con_0002433,5,2026-03-04T15:23:00,2026-03-04T16:23:00
sur_0000806,con_0002435,3,2026-03-11T10:20:00,2026-03-11T11:20:00
sur_0000807,con_0002438,3,2026-03-03T11:49:00,2026-03-03T12:49:00
sur_0000808,con_0002443,4,2026-03-05T20:09:00,2026-03-05T21:09:00
sur_0000809,con_0002446,5,2026-03-11T16:44:00,2026-03-11T17:44:00
sur_0000810,con_0002456,4,2026-03-09T08:57:00,2026-03-09T09:57:00
sur_0000811,con_0002459,4,2026-03-11T13:21:00,2026-03-11T14:21:00
sur_0000812,con_0002462,3,2026-03-11T10:34:00,2026-03-11T11:34:00
sur_0000813,con_0002464,4,2026-03-04T10:37:00,2026-03-04T11:37:00
sur_0000814,con_0002468,4,2026-03-05T17:20:00,2026-03-05T18:20:00
sur_0000815,con_0002471,5,2026-03-10T19:50:00,2026-03-10T20:50:00
sur_0000816,con_0002474,2,2026-03-05T16:54:00,2026-03-05T17:54:00
sur_0000817,con_0002476,5,2026-03-05T18:24:00,2026-03-05T19:24:00
sur_0000818,con_0002479,4,2026-03-04T17:00:00,2026-03-04T18:00:00
sur_0000819,con_0002486,4,2026-03-06T08:11:00,2026-03-06T09:11:00
sur_0000820,con_0002492,5,2026-03-05T13:52:00,2026-03-05T14:52:00
sur_0000821,con_0002496,3,2026-03-04T10:55:00,2026-03-04T11:55:00
sur_0000822,con_0002497,5,2026-03-12T11:05:00,2026-03-12T12:05:00
sur_0000823,con_0002498,5,2026-03-10T16:40:00,2026-03-10T17:40:00
sur_0000824,con_0002500,4,2026-03-06T14:57:00,2026-03-06T15:57:00
sur_0000825,con_0002501,5,2026-03-12T22:10:00,2026-03-12T23:10:00
sur_0000826,con_0002508,2,2026-03-04T12:46:00,2026-03-04T13:46:00
sur_0000827,con_0002509,4,2026-03-06T08:52:00,2026-03-06T09:52:00
sur_0000828,con_0002514,4,2026-03-05T12:26:00,2026-03-05T13:26:00
sur_0000829,con_0002516,4,2026-03-07T18:27:00,2026-03-07T19:27:00
sur_0000830,con_0002519,4,2026-03-06T12:57:00,2026-03-06T13:57:00
sur_0000831,con_0002522,4,2026-03-05T21:29:00,2026-03-05T22:29:00
sur_0000832,con_0002525,4,2026-03-11T17:05:00,2026-03-11T18:05:00
sur_0000833,con_0002526,4,2026-03-07T20:11:00,2026-03-07T21:11:00
sur_0000834,con_0002532,4,2026-03-11T11:26:00,2026-03-11T12:26:00
sur_0000835,con_0002535,4,2026-03-06T10:22:00,2026-03-06T11:22:00
sur_0000836,con_0002536,5,2026-03-11T22:36:00,2026-03-11T23:36:00
sur_0000837,con_0002541,3,2026-03-05T18:47:00,2026-03-05T19:47:00
sur_0000838,con_0002544,5,2026-03-11T12:01:00,2026-03-11T13:01:00
sur_0000839,con_0002548,4,2026-03-07T18:53:00,2026-03-07T19:53:00
sur_0000840,con_0002552,4,2026-03-12T09:50:00,2026-03-12T10:50:00
sur_0000841,con_0002557,3,2026-03-14T15:55:00,2026-03-14T16:55:00
sur_0000842,con_0002560,5,2026-03-08T13:46:00,2026-03-08T14:46:00
sur_0000843,con_0002562,4,2026-03-07T09:18:00,2026-03-07T10:18:00
sur_0000844,con_0002567,4,2026-03-07T20:12:00,2026-03-07T21:12:00
sur_0000845,con_0002572,4,2026-03-14T12:55:00,2026-03-14T13:55:00
sur_0000846,con_0002573,4,2026-03-06T08:05:00,2026-03-06T09:05:00
sur_0000847,con_0002575,4,2026-03-07T12:18:00,2026-03-07T13:18:00
sur_0000848,con_0002576,3,2026-03-08T10:23:00,2026-03-08T11:23:00
sur_0000849,con_0002577,4,2026-03-07T12:30:00,2026-03-07T13:30:00
sur_0000850,con_0002578,4,2026-03-08T08:06:00,2026-03-08T09:06:00
sur_0000851,con_0002581,5,2026-03-07T08:46:00,2026-03-07T09:46:00
sur_0000852,con_0002582,5,2026-03-15T13:37:00,2026-03-15T14:37:00
sur_0000853,con_0002583,5,2026-03-13T09:46:00,2026-03-13T10:46:00
sur_0000854,con_0002584,4,2026-03-09T12:46:00,2026-03-09T13:46:00
sur_0000855,con_0002585,5,2026-03-09T12:42:00,2026-03-09T13:42:00
sur_0000856,con_0002588,3,2026-03-13T14:51:00,2026-03-13T15:51:00
sur_0000857,con_0002591,5,2026-03-13T10:17:00,2026-03-13T11:17:00
sur_0000858,con_0002592,5,2026-03-08T10:00:00,2026-03-08T11:00:00
sur_0000859,con_0002595,5,2026-03-08T10:05:00,2026-03-08T11:05:00
sur_0000860,con_0002597,3,2026-03-07T11:44:00,2026-03-07T12:44:00
sur_0000861,con_0002599,4,2026-03-13T10:09:00,2026-03-13T11:09:00
sur_0000862,con_0002601,4,2026-03-09T16:03:00,2026-03-09T17:03:00
sur_0000863,con_0002603,4,2026-03-09T11:51:00,2026-03-09T12:51:00
sur_0000864,con_0002608,3,2026-03-15T08:29:00,2026-03-15T09:29:00
sur_0000865,con_0002610,5,2026-03-13T17:40:00,2026-03-13T18:40:00
sur_0000866,con_0002611,5,2026-03-08T08:31:00,2026-03-08T09:31:00
sur_0000867,con_0002616,3,2026-03-13T14:28:00,2026-03-13T15:28:00
sur_0000868,con_0002619,3,2026-03-13T09:47:00,2026-03-13T10:47:00
sur_0000869,con_0002621,4,2026-03-09T14:31:00,2026-03-09T15:31:00
sur_0000870,con_0002622,3,2026-03-13T17:01:00,2026-03-13T18:01:00
sur_0000871,con_0002623,4,2026-03-08T10:31:00,2026-03-08T11:31:00
sur_0000872,con_0002625,4,2026-03-08T14:33:00,2026-03-08T15:33:00
sur_0000873,con_0002626,3,2026-03-09T16:43:00,2026-03-09T17:43:00
sur_0000874,con_0002628,4,2026-03-07T20:51:00,2026-03-07T21:51:00
sur_0000875,con_0002630,5,2026-03-09T13:38:00,2026-03-09T14:38:00
sur_0000876,con_0002631,4,2026-03-10T16:55:00,2026-03-10T17:55:00
sur_0000877,con_0002635,5,2026-03-10T14:39:00,2026-03-10T15:39:00
sur_0000878,con_0002642,5,2026-03-09T20:49:00,2026-03-09T21:49:00
sur_0000879,con_0002644,4,2026-03-14T10:53:00,2026-03-14T11:53:00
sur_0000880,con_0002646,4,2026-03-08T21:18:00,2026-03-08T22:18:00
sur_0000881,con_0002649,4,2026-03-16T19:14:00,2026-03-16T20:14:00
sur_0000882,con_0002650,4,2026-03-08T12:21:00,2026-03-08T13:21:00
sur_0000883,con_0002651,4,2026-03-08T19:18:00,2026-03-08T20:18:00
sur_0000884,con_0002658,4,2026-03-16T11:11:00,2026-03-16T12:11:00
sur_0000885,con_0002659,5,2026-03-14T18:36:00,2026-03-14T19:36:00
sur_0000886,con_0002660,3,2026-03-10T15:57:00,2026-03-10T16:57:00
sur_0000887,con_0002670,4,2026-03-08T18:14:00,2026-03-08T19:14:00
sur_0000888,con_0002673,4,2026-03-08T17:51:00,2026-03-08T18:51:00
sur_0000889,con_0002676,4,2026-03-17T10:34:00,2026-03-17T11:34:00
sur_0000890,con_0002677,4,2026-03-17T12:46:00,2026-03-17T13:46:00
sur_0000891,con_0002678,3,2026-03-09T17:06:00,2026-03-09T18:06:00
sur_0000892,con_0002684,4,2026-03-15T08:53:00,2026-03-15T09:53:00
sur_0000893,con_0002688,3,2026-03-10T15:54:00,2026-03-10T16:54:00
sur_0000894,con_0002692,4,2026-03-10T12:33:00,2026-03-10T13:33:00
sur_0000895,con_0002696,4,2026-03-17T19:31:00,2026-03-17T20:31:00
sur_0000896,con_0002697,3,2026-03-09T18:52:00,2026-03-09T19:52:00
sur_0000897,con_0002702,4,2026-03-10T09:16:00,2026-03-10T10:16:00
sur_0000898,con_0002703,5,2026-03-10T09:14:00,2026-03-10T10:14:00
sur_0000899,con_0002704,4,2026-03-11T19:03:00,2026-03-11T20:03:00
sur_0000900,con_0002705,4,2026-03-11T15:00:00,2026-03-11T16:00:00
sur_0000901,con_0002707,5,2026-03-10T15:45:00,2026-03-10T16:45:00
sur_0000902,con_0002708,3,2026-03-15T21:56:00,2026-03-15T22:56:00
sur_0000903,con_0002723,4,2026-03-10T11:54:00,2026-03-10T12:54:00
sur_0000904,con_0002730,3,2026-03-18T18:47:00,2026-03-18T19:47:00
sur_0000905,con_0002734,4,2026-03-18T17:18:00,2026-03-18T18:18:00
sur_0000906,con_0002735,3,2026-03-11T18:44:00,2026-03-11T19:44:00
sur_0000907,con_0002737,4,2026-03-18T22:11:00,2026-03-18T23:11:00
sur_0000908,con_0002739,4,2026-03-16T08:39:00,2026-03-16T09:39:00
sur_0000909,con_0002741,4,2026-03-11T21:20:00,2026-03-11T22:20:00
sur_0000910,con_0002743,4,2026-03-10T08:02:00,2026-03-10T09:02:00
sur_0000911,con_0002744,4,2026-03-11T20:49:00,2026-03-11T21:49:00
sur_0000912,con_0002749,5,2026-03-16T20:09:00,2026-03-16T21:09:00
sur_0000913,con_0002750,4,2026-03-12T18:57:00,2026-03-12T19:57:00
sur_0000914,con_0002757,5,2026-03-10T18:55:00,2026-03-10T19:55:00
sur_0000915,con_0002758,4,2026-03-10T09:51:00,2026-03-10T10:51:00
sur_0000916,con_0002763,5,2026-03-12T08:35:00,2026-03-12T09:35:00
sur_0000917,con_0002764,3,2026-03-19T15:28:00,2026-03-19T16:28:00
sur_0000918,con_0002769,4,2026-03-17T16:52:00,2026-03-17T17:52:00
sur_0000919,con_0002779,4,2026-03-17T22:02:00,2026-03-17T23:02:00
sur_0000920,con_0002780,5,2026-03-11T16:50:00,2026-03-11T17:50:00
sur_0000921,con_0002783,3,2026-03-13T15:18:00,2026-03-13T16:18:00
sur_0000922,con_0002790,3,2026-03-13T13:59:00,2026-03-13T14:59:00
sur_0000923,con_0002791,3,2026-03-11T20:25:00,2026-03-11T21:25:00
sur_0000924,con_0002793,4,2026-03-17T17:46:00,2026-03-17T18:46:00
sur_0000925,con_0002795,5,2026-03-11T10:11:00,2026-03-11T11:11:00
sur_0000926,con_0002800,5,2026-03-17T18:20:00,2026-03-17T19:20:00
sur_0000927,con_0002803,4,2026-03-11T10:22:00,2026-03-11T11:22:00
sur_0000928,con_0002804,5,2026-03-11T10:13:00,2026-03-11T11:13:00
sur_0000929,con_0002805,4,2026-03-13T13:38:00,2026-03-13T14:38:00
sur_0000930,con_0002809,3,2026-03-17T15:35:00,2026-03-17T16:35:00
sur_0000931,con_0002810,4,2026-03-19T17:45:00,2026-03-19T18:45:00
sur_0000932,con_0002811,4,2026-03-19T17:56:00,2026-03-19T18:56:00
sur_0000933,con_0002815,4,2026-03-18T15:45:00,2026-03-18T16:45:00
sur_0000934,con_0002816,5,2026-03-14T19:27:00,2026-03-14T20:27:00
sur_0000935,con_0002819,3,2026-03-20T11:09:00,2026-03-20T12:09:00
sur_0000936,con_0002828,4,2026-03-13T13:56:00,2026-03-13T14:56:00
sur_0000937,con_0002829,4,2026-03-12T20:51:00,2026-03-12T21:51:00
sur_0000938,con_0002830,3,2026-03-13T08:28:00,2026-03-13T09:28:00
sur_0000939,con_0002833,2,2026-03-12T20:25:00,2026-03-12T21:25:00
sur_0000940,con_0002835,3,2026-03-12T10:54:00,2026-03-12T11:54:00
sur_0000941,con_0002837,5,2026-03-14T20:16:00,2026-03-14T21:16:00
sur_0000942,con_0002840,4,2026-03-12T21:02:00,2026-03-12T22:02:00
sur_0000943,con_0002841,4,2026-03-18T12:05:00,2026-03-18T13:05:00
sur_0000944,con_0002851,4,2026-03-14T13:56:00,2026-03-14T14:56:00
sur_0000945,con_0002852,5,2026-03-14T22:07:00,2026-03-14T23:07:00
sur_0000946,con_0002854,4,2026-03-20T14:57:00,2026-03-20T15:57:00
sur_0000947,con_0002855,4,2026-03-13T12:10:00,2026-03-13T13:10:00
sur_0000948,con_0002856,5,2026-03-14T11:43:00,2026-03-14T12:43:00
sur_0000949,con_0002858,4,2026-03-14T18:27:00,2026-03-14T19:27:00
sur_0000950,con_0002861,5,2026-03-13T15:52:00,2026-03-13T16:52:00
sur_0000951,con_0002864,5,2026-03-15T18:07:00,2026-03-15T19:07:00
sur_0000952,con_0002865,4,2026-03-14T09:10:00,2026-03-14T10:10:00
sur_0000953,con_0002869,3,2026-03-15T22:52:00,2026-03-15T23:52:00
sur_0000954,con_0002873,4,2026-03-21T16:24:00,2026-03-21T17:24:00
sur_0000955,con_0002874,4,2026-03-14T10:10:00,2026-03-14T11:10:00
sur_0000956,con_0002875,3,2026-03-13T20:47:00,2026-03-13T21:47:00
sur_0000957,con_0002876,4,2026-03-13T10:09:00,2026-03-13T11:09:00
sur_0000958,con_0002877,2,2026-03-21T16:45:00,2026-03-21T17:45:00
sur_0000959,con_0002878,3,2026-03-21T18:22:00,2026-03-21T19:22:00
sur_0000960,con_0002879,3,2026-03-13T16:41:00,2026-03-13T17:41:00
sur_0000961,con_0002880,3,2026-03-14T17:57:00,2026-03-14T18:57:00
sur_0000962,con_0002883,4,2026-03-21T19:08:00,2026-03-21T20:08:00
sur_0000963,con_0002884,4,2026-03-13T14:14:00,2026-03-13T15:14:00
sur_0000964,con_0002888,4,2026-03-22T19:37:00,2026-03-22T20:37:00
sur_0000965,con_0002889,4,2026-03-15T10:23:00,2026-03-15T11:23:00
sur_0000966,con_0002890,5,2026-03-20T10:33:00,2026-03-20T11:33:00
sur_0000967,con_0002891,4,2026-03-16T09:49:00,2026-03-16T10:49:00
sur_0000968,con_0002892,5,2026-03-20T08:35:00,2026-03-20T09:35:00
sur_0000969,con_0002894,4,2026-03-14T15:36:00,2026-03-14T16:36:00
sur_0000970,con_0002897,4,2026-03-16T15:41:00,2026-03-16T16:41:00
sur_0000971,con_0002898,4,2026-03-20T15:35:00,2026-03-20T16:35:00
sur_0000972,con_0002902,4,2026-03-22T19:42:00,2026-03-22T20:42:00
sur_0000973,con_0002904,5,2026-03-15T17:32:00,2026-03-15T18:32:00
sur_0000974,con_0002905,4,2026-03-22T08:51:00,2026-03-22T09:51:00
sur_0000975,con_0002907,4,2026-03-15T13:48:00,2026-03-15T14:48:00
sur_0000976,con_0002909,4,2026-03-16T09:43:00,2026-03-16T10:43:00
sur_0000977,con_0002912,5,2026-03-22T21:53:00,2026-03-22T22:53:00
sur_0000978,con_0002916,3,2026-03-15T20:54:00,2026-03-15T21:54:00
sur_0000979,con_0002917,4,2026-03-14T10:32:00,2026-03-14T11:32:00
sur_0000980,con_0002918,3,2026-03-22T15:49:00,2026-03-22T16:49:00
sur_0000981,con_0002919,4,2026-03-22T09:13:00,2026-03-22T10:13:00
sur_0000982,con_0002922,5,2026-03-14T10:57:00,2026-03-14T11:57:00
sur_0000983,con_0002931,5,2026-03-14T11:03:00,2026-03-14T12:03:00
sur_0000984,con_0002932,4,2026-03-20T22:10:00,2026-03-20T23:10:00
sur_0000985,con_0002939,3,2026-03-17T15:56:00,2026-03-17T16:56:00
sur_0000986,con_0002940,3,2026-03-17T09:58:00,2026-03-17T10:58:00
sur_0000987,con_0002941,4,2026-03-15T10:03:00,2026-03-15T11:03:00
sur_0000988,con_0002943,3,2026-03-16T16:12:00,2026-03-16T17:12:00
sur_0000989,con_0002946,4,2026-03-23T21:40:00,2026-03-23T22:40:00
sur_0000990,con_0002951,4,2026-03-15T12:55:00,2026-03-15T13:55:00
sur_0000991,con_0002957,3,2026-03-21T10:24:00,2026-03-21T11:24:00
sur_0000992,con_0002961,4,2026-03-21T13:52:00,2026-03-21T14:52:00
sur_0000993,con_0002962,4,2026-03-21T17:57:00,2026-03-21T18:57:00
sur_0000994,con_0002966,4,2026-03-21T11:36:00,2026-03-21T12:36:00
sur_0000995,con_0002967,4,2026-03-21T08:31:00,2026-03-21T09:31:00
sur_0000996,con_0002968,3,2026-03-21T10:17:00,2026-03-21T11:17:00
sur_0000997,con_0002969,4,2026-03-16T18:31:00,2026-03-16T19:31:00
sur_0000998,con_0002972,4,2026-03-15T18:05:00,2026-03-15T19:05:00
sur_0000999,con_0002975,4,2026-03-15T14:13:00,2026-03-15T15:13:00
sur_0001000,con_0002979,4,2026-03-17T20:02:00,2026-03-17T21:02:00
sur_0001001,con_0002982,3,2026-03-17T13:10:00,2026-03-17T14:10:00
sur_0001002,con_0002983,4,2026-03-17T15:12:00,2026-03-17T16:12:00
sur_0001003,con_0002985,5,2026-03-22T17:18:00,2026-03-22T18:18:00
sur_0001004,con_0002990,4,2026-03-18T08:19:00,2026-03-18T09:19:00
sur_0001005,con_0002997,5,2026-03-18T18:27:00,2026-03-18T19:27:00
sur_0001006,con_0003000,4,2026-03-17T18:05:00,2026-03-17T19:05:00
sur_0001007,con_0003005,4,2026-03-16T09:53:00,2026-03-16T10:53:00
sur_0001008,con_0003009,4,2026-03-24T18:42:00,2026-03-24T19:42:00
sur_0001009,con_0003010,4,2026-03-17T21:21:00,2026-03-17T22:21:00
sur_0001010,con_0003013,5,2026-03-22T14:39:00,2026-03-22T15:39:00
sur_0001011,con_0003014,4,2026-03-16T09:51:00,2026-03-16T10:51:00
sur_0001012,con_0003017,4,2026-03-24T22:53:00,2026-03-24T23:53:00
sur_0001013,con_0003018,3,2026-03-18T14:08:00,2026-03-18T15:08:00
sur_0001014,con_0003020,5,2026-03-16T22:52:00,2026-03-16T23:52:00
sur_0001015,con_0003021,4,2026-03-24T09:08:00,2026-03-24T10:08:00
sur_0001016,con_0003023,5,2026-03-24T20:39:00,2026-03-24T21:39:00
sur_0001017,con_0003024,4,2026-03-18T21:22:00,2026-03-18T22:22:00
sur_0001018,con_0003025,5,2026-03-18T12:27:00,2026-03-18T13:27:00
sur_0001019,con_0003029,5,2026-03-17T22:50:00,2026-03-17T23:50:00
sur_0001020,con_0003030,4,2026-03-25T20:44:00,2026-03-25T21:44:00
